GEO.id,GEO.id2,GEO.display-label,OCC,OCCUPATION2010.display-label,EST_HC1_VC2,EST_HC2_VC2,EST_HC3_VC2,EST_HC4_VC2,EST_HC5_VC2,EST_HC6_VC2,EST_HC7_VC2,EST_HC8_VC2,EST_HC9_VC2,EST_HC10_VC2,EST_HC11_VC2,EST_HC12_VC2,EST_HC13_VC2,EST_HC14_VC2,EST_HC15_VC2,EST_HC16_VC2,EST_HC1_VC3,EST_HC2_VC3,EST_HC3_VC3,EST_HC4_VC3,EST_HC5_VC3,EST_HC6_VC3,EST_HC7_VC3,EST_HC8_VC3,EST_HC9_VC3,EST_HC10_VC3,EST_HC11_VC3,EST_HC12_VC3,EST_HC13_VC3,EST_HC14_VC3,EST_HC15_VC3,EST_HC16_VC3,EST_HC1_VC5,EST_HC2_VC5,EST_HC3_VC5,EST_HC4_VC5,EST_HC5_VC5,EST_HC6_VC5,EST_HC7_VC5,EST_HC8_VC5,EST_HC9_VC5,EST_HC10_VC5,EST_HC11_VC5,EST_HC12_VC5,EST_HC13_VC5,EST_HC14_VC5,EST_HC15_VC5,EST_HC16_VC5,EST_HC1_VC6,EST_HC2_VC6,EST_HC3_VC6,EST_HC4_VC6,EST_HC5_VC6,EST_HC6_VC6,EST_HC7_VC6,EST_HC8_VC6,EST_HC9_VC6,EST_HC10_VC6,EST_HC11_VC6,EST_HC12_VC6,EST_HC13_VC6,EST_HC14_VC6,EST_HC15_VC6,EST_HC16_VC6,EST_HC1_VC8,EST_HC2_VC8,EST_HC3_VC8,EST_HC4_VC8,EST_HC5_VC8,EST_HC6_VC8,EST_HC7_VC8,EST_HC8_VC8,EST_HC9_VC8,EST_HC10_VC8,EST_HC11_VC8,EST_HC12_VC8,EST_HC13_VC8,EST_HC14_VC8,EST_HC15_VC8,EST_HC16_VC8,EST_HC1_VC9,EST_HC2_VC9,EST_HC3_VC9,EST_HC4_VC9,EST_HC5_VC9,EST_HC6_VC9,EST_HC7_VC9,EST_HC8_VC9,EST_HC9_VC9,EST_HC10_VC9,EST_HC11_VC9,EST_HC12_VC9,EST_HC13_VC9,EST_HC14_VC9,EST_HC15_VC9,EST_HC16_VC9,MOE_HC1_VC2,MOE_HC2_VC2,MOE_HC3_VC2,MOE_HC4_VC2,MOE_HC5_VC2,MOE_HC6_VC2,MOE_HC7_VC2,MOE_HC8_VC2,MOE_HC9_VC2,MOE_HC10_VC2,MOE_HC11_VC2,MOE_HC12_VC2,MOE_HC13_VC2,MOE_HC14_VC2,MOE_HC15_VC2,MOE_HC16_VC2,MOE_HC1_VC3,MOE_HC2_VC3,MOE_HC3_VC3,MOE_HC4_VC3,MOE_HC5_VC3,MOE_HC6_VC3,MOE_HC7_VC3,MOE_HC8_VC3,MOE_HC9_VC3,MOE_HC10_VC3,MOE_HC11_VC3,MOE_HC12_VC3,MOE_HC13_VC3,MOE_HC14_VC3,MOE_HC15_VC3,MOE_HC16_VC3,MOE_HC1_VC5,MOE_HC2_VC5,MOE_HC3_VC5,MOE_HC4_VC5,MOE_HC5_VC5,MOE_HC6_VC5,MOE_HC7_VC5,MOE_HC8_VC5,MOE_HC9_VC5,MOE_HC10_VC5,MOE_HC11_VC5,MOE_HC12_VC5,MOE_HC13_VC5,MOE_HC14_VC5,MOE_HC15_VC5,MOE_HC16_VC5,MOE_HC1_VC6,MOE_HC2_VC6,MOE_HC3_VC6,MOE_HC4_VC6,MOE_HC5_VC6,MOE_HC6_VC6,MOE_HC7_VC6,MOE_HC8_VC6,MOE_HC9_VC6,MOE_HC10_VC6,MOE_HC11_VC6,MOE_HC12_VC6,MOE_HC13_VC6,MOE_HC14_VC6,MOE_HC15_VC6,MOE_HC16_VC6,MOE_HC1_VC8,MOE_HC2_VC8,MOE_HC3_VC8,MOE_HC4_VC8,MOE_HC5_VC8,MOE_HC6_VC8,MOE_HC7_VC8,MOE_HC8_VC8,MOE_HC9_VC8,MOE_HC10_VC8,MOE_HC11_VC8,MOE_HC12_VC8,MOE_HC13_VC8,MOE_HC14_VC8,MOE_HC15_VC8,MOE_HC16_VC8,MOE_HC1_VC9,MOE_HC2_VC9,MOE_HC3_VC9,MOE_HC4_VC9,MOE_HC5_VC9,MOE_HC6_VC9,MOE_HC7_VC9,MOE_HC8_VC9,MOE_HC9_VC9,MOE_HC10_VC9,MOE_HC11_VC9,MOE_HC12_VC9,MOE_HC13_VC9,MOE_HC14_VC9,MOE_HC15_VC9,MOE_HC16_VC9,
0500000US36047,36047,"Kings County, New York",160,"Transportation, storage, and distribution managers 0160 (SOC 11-3071)",1270,75,100,660,290,25,120,0,0,0,0,0,(X),(X),(X),0,100,6,8,52,23,2,9,0,0,0,0,0,(X),(X),(X),0,1020,60,100,545,200,25,90,0,0,0,0,0,(X),(X),(X),0,80,5,8,43,16,2,7,0,0,0,0,0,(X),(X),(X),0,250,15,0,115,90,0,35,0,0,0,0,0,(X),(X),(X),0,20,1,0,9,7,0,3,0,0,0,0,0,(X),(X),(X),0,260,60,75,221,129,23,77,123,123,123,123,123,(X),(X),(X),123,3,5,6,11,10,2,6,3,3,3,3,3,(X),(X),(X),3,234,53,75,192,121,23,69,123,123,123,123,123,(X),(X),(X),123,8,4,6,10,10,2,5,3,3,3,3,3,(X),(X),(X),3,112,26,123,81,60,123,33,123,123,123,123,123,(X),(X),(X),123,8,2,3,6,5,3,3,3,3,3,3,3,(X),(X),(X),3,
0500000US36047,36047,"Kings County, New York",220,Construction managers 0220 (SOC 11-9021),3815,235,215,2215,595,0,465,0,0,0,40,0,(X),(X),(X),50,100,6,6,58,16,0,12,0,0,0,1,0,(X),(X),(X),1,3410,165,200,1985,545,0,430,0,0,0,40,0,(X),(X),(X),50,89,4,5,52,14,0,11,0,0,0,1,0,(X),(X),(X),1,405,70,15,235,50,0,35,0,0,0,0,0,(X),(X),(X),0,11,2,0,6,1,0,1,0,0,0,0,0,(X),(X),(X),0,443,119,106,309,173,123,177,123,123,123,62,123,(X),(X),(X),77,1,3,3,6,4,1,4,1,1,1,2,1,(X),(X),(X),2,437,101,104,318,166,123,170,123,123,123,62,123,(X),(X),(X),77,4,3,3,6,4,1,4,1,1,1,2,1,(X),(X),(X),2,141,55,26,106,38,123,41,123,123,123,123,123,(X),(X),(X),123,4,1,1,3,1,1,1,1,1,1,1,1,(X),(X),(X),1,
0500000US36047,36047,"Kings County, New York",300,Architectural and engineering managers 0300 (SOC 11-9041),175,0,0,80,20,0,75,0,0,0,0,0,(X),(X),(X),0,100,0,0,46,11,0,43,0,0,0,0,0,(X),(X),(X),0,165,0,0,70,20,0,75,0,0,0,0,0,(X),(X),(X),0,94,0,0,40,11,0,43,0,0,0,0,0,(X),(X),(X),0,10,0,0,10,0,0,0,0,0,0,0,0,(X),(X),(X),0,6,0,0,6,0,0,0,0,0,0,0,0,(X),(X),(X),0,85,123,123,50,26,123,61,123,123,123,123,123,(X),(X),(X),123,18,18,18,24,15,18,24,18,18,18,18,18,(X),(X),(X),18,84,123,123,47,26,123,61,123,123,123,123,123,(X),(X),(X),123,11,18,18,23,15,18,24,18,18,18,18,18,(X),(X),(X),18,16,123,123,16,123,123,123,123,123,123,123,123,(X),(X),(X),123,10,18,18,10,18,18,18,18,18,18,18,18,(X),(X),(X),18,
0500000US36047,36047,"Kings County, New York",350,Medical and health services managers 0350 (SOC 11-9111),4320,170,330,1525,2040,0,245,0,0,0,10,0,(X),(X),(X),0,100,4,8,35,47,0,6,0,0,0,0,0,(X),(X),(X),0,1385,40,130,595,500,0,110,0,0,0,10,0,(X),(X),(X),0,32,1,3,14,12,0,3,0,0,0,0,0,(X),(X),(X),0,2935,130,200,930,1540,0,135,0,0,0,0,0,(X),(X),(X),0,68,3,5,22,36,0,3,0,0,0,0,0,(X),(X),(X),0,428,93,173,261,327,123,125,123,123,123,13,123,(X),(X),(X),123,1,2,4,5,6,1,3,1,1,1,0,1,(X),(X),(X),1,247,61,118,160,146,123,77,123,123,123,13,123,(X),(X),(X),123,5,1,3,4,3,1,2,1,1,1,0,1,(X),(X),(X),1,373,77,121,186,294,123,88,123,123,123,123,123,(X),(X),(X),123,5,2,3,4,5,1,2,1,1,1,1,1,(X),(X),(X),1,
0500000US36047,36047,"Kings County, New York",510,"Buyers and purchasing agents, farm products 0510 (SOC 13-1021)",45,0,0,45,0,0,0,0,0,0,0,0,(X),(X),(X),0,100,0,0,100,0,0,0,0,0,0,0,0,(X),(X),(X),0,45,0,0,45,0,0,0,0,0,0,0,0,(X),(X),(X),0,100,0,0,100,0,0,0,0,0,0,0,0,(X),(X),(X),0,0,0,0,0,0,0,0,0,0,0,0,0,(X),(X),(X),0,0,0,0,0,0,0,0,0,0,0,0,0,(X),(X),(X),0,52,123,123,52,123,123,123,123,123,123,123,123,(X),(X),(X),123,46,46,46,46,46,46,46,46,46,46,46,46,(X),(X),(X),46,52,123,123,52,123,123,123,123,123,123,123,123,(X),(X),(X),123,46,46,46,46,46,46,46,46,46,46,46,46,(X),(X),(X),46,123,123,123,123,123,123,123,123,123,123,123,123,(X),(X),(X),123,46,46,46,46,46,46,46,46,46,46,46,46,(X),(X),(X),46,
0500000US36047,36047,"Kings County, New York",540,"Claims adjusters, appraisers, examiners, and investigators 0540 (SOC 13-1030)",1280,30,65,435,590,10,125,0,15,0,0,10,(X),(X),(X),0,100,2,5,34,46,1,10,0,1,0,0,1,(X),(X),(X),0,370,25,40,200,70,10,15,0,15,0,0,0,(X),(X),(X),0,29,2,3,16,6,1,1,0,1,0,0,0,(X),(X),(X),0,910,10,25,235,520,0,110,0,0,0,0,10,(X),(X),(X),0,71,1,2,18,41,0,9,0,0,0,0,1,(X),(X),(X),0,236,31,66,133,183,25,90,123,22,123,123,20,(X),(X),(X),123,3,3,5,9,10,2,7,3,2,3,3,2,(X),(X),(X),3,107,29,62,80,62,25,21,123,22,123,123,123,(X),(X),(X),123,8,2,5,6,5,2,2,3,2,3,3,3,(X),(X),(X),3,210,13,29,102,172,123,80,123,123,123,123,20,(X),(X),(X),123,8,1,2,7,10,3,6,3,3,3,3,2,(X),(X),(X),3,
0500000US36047,36047,"Kings County, New York",565,Compliance officers 0565 (SOC 13-1041),1060,60,90,415,430,0,55,0,0,0,10,0,(X),(X),(X),0,100,6,9,39,41,0,5,0,0,0,1,0,(X),(X),(X),0,505,25,70,245,115,0,45,0,0,0,0,0,(X),(X),(X),0,48,2,7,23,11,0,4,0,0,0,0,0,(X),(X),(X),0,555,35,20,170,315,0,4,0,0,0,10,0,(X),(X),(X),0,52,3,2,16,30,0,0,0,0,0,1,0,(X),(X),(X),0,214,55,69,143,124,123,48,123,123,123,15,123,(X),(X),(X),123,3,5,6,11,9,3,5,3,3,3,1,3,(X),(X),(X),3,148,32,64,105,73,123,45,123,123,123,123,123,(X),(X),(X),123,10,3,6,9,7,3,4,3,3,3,3,3,(X),(X),(X),3,154,43,25,96,116,123,14,123,123,123,15,123,(X),(X),(X),123,10,4,2,8,9,3,1,3,3,3,1,3,(X),(X),(X),3,
0500000US36047,36047,"Kings County, New York",640,"Compensation, benefits, and job analysis specialists 0640 (SOC 13-1141)",850,45,75,430,230,0,70,0,0,0,0,0,(X),(X),(X),0,100,5,9,51,27,0,8,0,0,0,0,0,(X),(X),(X),0,150,0,15,105,20,0,10,0,0,0,0,0,(X),(X),(X),0,18,0,2,12,2,0,1,0,0,0,0,0,(X),(X),(X),0,695,45,60,325,205,0,60,0,0,0,0,0,(X),(X),(X),0,82,5,7,38,24,0,7,0,0,0,0,0,(X),(X),(X),0,195,59,55,135,100,123,54,123,123,123,123,123,(X),(X),(X),123,4,7,6,12,10,4,6,4,4,4,4,4,(X),(X),(X),4,85,123,23,77,30,123,15,123,123,123,123,123,(X),(X),(X),123,10,4,3,9,4,4,2,4,4,4,4,4,(X),(X),(X),4,187,59,50,118,95,123,51,123,123,123,123,123,(X),(X),(X),123,10,7,6,11,9,4,6,4,4,4,4,4,(X),(X),(X),4,
0500000US36047,36047,"Kings County, New York",650,Training and development specialists 0650 (SOC 13-1151),835,20,90,405,270,0,20,0,0,0,0,0,(X),(X),(X),25,100,2,11,49,32,0,2,0,0,0,0,0,(X),(X),(X),3,395,0,0,220,140,0,20,0,0,0,0,0,(X),(X),(X),15,47,0,0,26,17,0,2,0,0,0,0,0,(X),(X),(X),2,440,20,90,190,130,0,0,0,0,0,0,0,(X),(X),(X),15,53,2,11,23,16,0,0,0,0,0,0,0,(X),(X),(X),2,196,26,68,150,113,123,24,123,123,123,123,123,(X),(X),(X),29,4,3,8,13,11,4,3,4,4,4,4,4,(X),(X),(X),4,153,123,123,130,86,123,24,123,123,123,123,123,(X),(X),(X),25,13,4,4,13,9,4,3,4,4,4,4,4,(X),(X),(X),3,130,26,68,91,67,123,123,123,123,123,123,123,(X),(X),(X),22,13,3,8,11,8,4,4,4,4,4,4,4,(X),(X),(X),3,
0500000US36047,36047,"Kings County, New York",710,Management analysts 0710 (SOC 13-1111),4055,140,125,2660,785,0,295,0,0,20,10,0,(X),(X),(X),20,100,4,3,66,19,0,7,0,0,1,0,0,(X),(X),(X),1,2090,35,100,1460,345,0,125,0,0,0,10,0,(X),(X),(X),10,52,1,3,36,9,0,3,0,0,0,0,0,(X),(X),(X),0,1965,105,20,1200,440,0,170,0,0,20,0,0,(X),(X),(X),10,49,3,1,30,11,0,4,0,0,1,0,0,(X),(X),(X),0,503,109,83,408,212,123,89,123,123,32,18,123,(X),(X),(X),24,1,3,2,6,5,1,2,1,1,1,0,1,(X),(X),(X),1,313,43,87,272,128,123,49,123,123,123,18,123,(X),(X),(X),16,5,1,2,5,3,1,1,1,1,1,0,1,(X),(X),(X),0,348,101,27,262,160,123,67,123,123,32,123,123,(X),(X),(X),16,5,2,1,5,4,1,2,1,1,1,1,1,(X),(X),(X),0,
0500000US36047,36047,"Kings County, New York",800,Accountants and auditors 0800 (SOC 13-2011),17670,830,625,8235,4645,45,3095,0,55,0,35,20,(X),(X),(X),75,100,5,4,47,26,0,18,0,0,0,0,0,(X),(X),(X),0,8210,300,220,4585,1820,0,1210,0,0,0,25,20,(X),(X),(X),30,47,2,1,26,10,0,7,0,0,0,0,0,(X),(X),(X),0,9455,530,410,3650,2825,45,1890,0,55,0,15,0,(X),(X),(X),40,54,3,2,21,16,0,11,0,0,0,0,0,(X),(X),(X),0,924,225,220,648,533,57,409,123,64,123,38,41,(X),(X),(X),59,0,1,1,3,3,0,2,0,0,0,0,0,(X),(X),(X),0,594,128,129,423,293,123,272,123,123,123,31,41,(X),(X),(X),36,3,1,1,2,2,0,2,0,0,0,0,0,(X),(X),(X),0,693,183,158,450,387,57,303,123,64,123,23,123,(X),(X),(X),49,3,1,1,2,2,0,2,0,0,0,0,0,(X),(X),(X),0,
0500000US36047,36047,"Kings County, New York",1005,Computer and information research scientists 1005 (SOC 15-1111),115,30,0,15,60,0,10,0,0,0,0,0,(X),(X),(X),0,100,26,0,13,52,0,9,0,0,0,0,0,(X),(X),(X),0,50,0,0,15,25,0,10,0,0,0,0,0,(X),(X),(X),0,44,0,0,13,22,0,9,0,0,0,0,0,(X),(X),(X),0,65,30,0,0,35,0,0,0,0,0,0,0,(X),(X),(X),0,57,26,0,0,30,0,0,0,0,0,0,0,(X),(X),(X),0,85,40,123,29,66,123,14,123,123,123,123,123,(X),(X),(X),123,26,33,26,28,42,26,14,26,26,26,26,26,(X),(X),(X),26,50,123,123,29,39,123,14,123,123,123,123,123,(X),(X),(X),123,37,26,26,28,31,26,14,26,26,26,26,26,(X),(X),(X),26,68,40,123,123,56,123,123,123,123,123,123,123,(X),(X),(X),123,37,33,26,26,41,26,26,26,26,26,26,26,(X),(X),(X),26,
0500000US36047,36047,"Kings County, New York",1010,Computer programmers 1010 (SOC 15-1131),6380,135,75,4770,515,55,750,0,0,0,30,25,(X),(X),(X),25,100,2,1,75,8,1,12,0,0,0,1,0,(X),(X),(X),0,4955,135,75,3625,445,40,580,0,0,0,30,0,(X),(X),(X),25,78,2,1,57,7,1,9,0,0,0,1,0,(X),(X),(X),0,1420,0,0,1145,70,15,170,0,0,0,0,25,(X),(X),(X),0,22,0,0,18,1,0,3,0,0,0,0,0,(X),(X),(X),0,572,113,79,487,170,59,189,123,123,123,48,36,(X),(X),(X),28,1,2,1,4,3,1,3,1,1,1,1,1,(X),(X),(X),0,516,113,79,427,159,53,172,123,123,123,48,123,(X),(X),(X),28,4,2,1,5,2,1,3,1,1,1,1,1,(X),(X),(X),0,246,123,123,230,49,26,80,123,123,123,123,36,(X),(X),(X),123,4,1,1,3,1,0,1,1,1,1,1,1,(X),(X),(X),1,
0500000US36047,36047,"Kings County, New York",1050,Computer support specialists 1050 (SOC 15-1150),2880,185,230,1055,875,0,475,0,0,0,10,0,(X),(X),(X),50,100,6,8,37,30,0,17,0,0,0,0,0,(X),(X),(X),2,1985,135,140,770,495,0,390,0,0,0,0,0,(X),(X),(X),50,69,5,5,27,17,0,14,0,0,0,0,0,(X),(X),(X),2,895,50,85,285,375,0,85,0,0,0,10,0,(X),(X),(X),0,31,2,3,10,13,0,3,0,0,0,0,0,(X),(X),(X),0,363,102,116,216,218,123,144,123,123,123,19,123,(X),(X),(X),61,1,3,4,7,7,1,5,1,1,1,1,1,(X),(X),(X),2,313,99,86,179,202,123,133,123,123,123,123,123,(X),(X),(X),61,6,3,3,6,6,1,4,1,1,1,1,1,(X),(X),(X),2,190,38,83,111,107,123,51,123,123,123,19,123,(X),(X),(X),123,6,1,3,4,4,1,2,1,1,1,1,1,(X),(X),(X),1,
0500000US36047,36047,"Kings County, New York",1107,"Computer occupations, all other 1107 (SOC 15-1199)",2370,150,135,1040,640,0,360,0,10,0,0,0,(X),(X),(X),30,100,6,6,44,27,0,15,0,0,0,0,0,(X),(X),(X),1,1930,145,65,925,440,0,320,0,10,0,0,0,(X),(X),(X),30,81,6,3,39,19,0,14,0,0,0,0,0,(X),(X),(X),1,445,10,75,115,205,0,45,0,0,0,0,0,(X),(X),(X),0,19,0,3,5,9,0,2,0,0,0,0,0,(X),(X),(X),0,301,95,92,228,157,123,147,123,17,123,123,123,(X),(X),(X),47,2,4,4,7,6,2,6,2,1,2,2,2,(X),(X),(X),2,307,95,51,207,131,123,136,123,17,123,123,123,(X),(X),(X),47,6,4,2,7,5,2,5,2,1,2,2,2,(X),(X),(X),2,131,13,63,74,91,123,53,123,123,123,123,123,(X),(X),(X),123,6,1,3,3,4,2,2,2,2,2,2,2,(X),(X),(X),2,
0500000US36047,36047,"Kings County, New York",1220,Operations research analysts 1220 (SOC 15-2031),680,65,40,240,195,0,125,0,0,0,0,0,(X),(X),(X),15,100,10,6,35,29,0,18,0,0,0,0,0,(X),(X),(X),2,390,10,40,170,85,0,70,0,0,0,0,0,(X),(X),(X),15,57,2,6,25,13,0,10,0,0,0,0,0,(X),(X),(X),2,285,55,0,70,105,0,55,0,0,0,0,0,(X),(X),(X),0,42,8,0,10,15,0,8,0,0,0,0,0,(X),(X),(X),0,186,57,51,96,97,123,84,123,123,123,123,123,(X),(X),(X),23,5,9,8,12,10,5,12,5,5,5,5,5,(X),(X),(X),3,160,20,51,92,72,123,67,123,123,123,123,123,(X),(X),(X),23,15,3,8,12,9,5,10,5,5,5,5,5,(X),(X),(X),3,111,54,123,39,68,123,51,123,123,123,123,123,(X),(X),(X),123,15,8,5,6,9,5,8,5,5,5,5,5,(X),(X),(X),5,
0500000US36047,36047,"Kings County, New York",1300,"Architects, except naval 1300 (SOC 17-1010)",4010,200,240,2470,265,0,800,0,20,0,10,0,(X),(X),(X),0,100,5,6,62,7,0,20,0,1,0,0,0,(X),(X),(X),0,2660,95,105,1810,175,0,460,0,0,0,10,0,(X),(X),(X),0,66,2,3,45,4,0,12,0,0,0,0,0,(X),(X),(X),0,1345,100,135,660,90,0,340,0,20,0,0,0,(X),(X),(X),0,34,3,3,17,2,0,9,0,1,0,0,0,(X),(X),(X),0,371,94,136,284,108,123,243,123,32,123,18,123,(X),(X),(X),123,1,2,3,6,3,1,5,1,1,1,1,1,(X),(X),(X),1,290,71,101,255,95,123,155,123,123,123,18,123,(X),(X),(X),123,5,2,3,6,2,1,4,1,1,1,1,1,(X),(X),(X),1,244,63,94,160,63,123,142,123,32,123,123,123,(X),(X),(X),123,5,2,2,4,2,1,3,1,1,1,1,1,(X),(X),(X),1,
0500000US36047,36047,"Kings County, New York",1310,"Surveyors, cartographers, and photogrammetrists 1310 (SOC 17-1020)",75,0,35,15,20,0,0,0,0,0,0,0,(X),(X),(X),0,100,0,47,20,27,0,0,0,0,0,0,0,(X),(X),(X),0,60,0,35,10,15,0,0,0,0,0,0,0,(X),(X),(X),0,80,0,47,13,20,0,0,0,0,0,0,0,(X),(X),(X),0,15,0,0,10,4,0,0,0,0,0,0,0,(X),(X),(X),0,20,0,0,13,5,0,0,0,0,0,0,0,(X),(X),(X),0,69,123,61,22,27,123,123,123,123,123,123,123,(X),(X),(X),123,35,35,53,34,43,35,35,35,35,35,35,35,(X),(X),(X),35,66,123,61,13,24,123,123,123,123,123,123,123,(X),(X),(X),123,28,35,53,20,37,35,35,35,35,35,35,35,(X),(X),(X),35,19,123,123,14,15,123,123,123,123,123,123,123,(X),(X),(X),123,27,35,35,20,21,35,35,35,35,35,35,35,(X),(X),(X),35,
0500000US36047,36047,"Kings County, New York",1360,Civil engineers 1360 (SOC 17-2051),1380,10,50,845,300,0,130,0,0,0,0,0,(X),(X),(X),40,100,1,4,61,22,0,9,0,0,0,0,0,(X),(X),(X),3,1185,10,35,720,280,0,95,0,0,0,0,0,(X),(X),(X),40,86,1,3,52,20,0,7,0,0,0,0,0,(X),(X),(X),3,195,0,10,125,20,0,40,0,0,0,0,0,(X),(X),(X),0,14,0,1,9,1,0,3,0,0,0,0,0,(X),(X),(X),0,271,19,47,221,125,123,62,123,123,123,123,123,(X),(X),(X),42,3,1,3,9,8,3,4,3,3,3,3,3,(X),(X),(X),3,258,19,45,219,123,123,53,123,123,123,123,123,(X),(X),(X),42,6,1,3,10,8,3,4,3,3,3,3,3,(X),(X),(X),3,82,123,21,64,28,123,36,123,123,123,123,123,(X),(X),(X),123,6,3,2,5,2,3,3,3,3,3,3,3,(X),(X),(X),3,
0500000US36047,36047,"Kings County, New York",1410,Electrical and electronics engineers 1410 (SOC 17-2070),865,10,10,440,250,0,135,0,20,0,0,0,(X),(X),(X),0,100,1,1,51,29,0,16,0,2,0,0,0,(X),(X),(X),0,835,10,10,410,250,0,135,0,20,0,0,0,(X),(X),(X),0,97,1,1,47,29,0,16,0,2,0,0,0,(X),(X),(X),0,30,0,0,30,0,0,0,0,0,0,0,0,(X),(X),(X),0,4,0,0,4,0,0,0,0,0,0,0,0,(X),(X),(X),0,193,15,21,146,110,123,91,123,37,123,123,123,(X),(X),(X),123,4,2,3,13,11,4,10,4,4,4,4,4,(X),(X),(X),4,186,15,21,144,110,123,91,123,37,123,123,123,(X),(X),(X),123,3,2,3,13,11,4,10,4,4,4,4,4,(X),(X),(X),4,27,123,123,27,123,123,123,123,123,123,123,123,(X),(X),(X),123,3,4,4,3,4,4,4,4,4,4,4,4,(X),(X),(X),4,
0500000US36047,36047,"Kings County, New York",1460,Mechanical engineers 1460 (SOC 17-2141),450,10,55,220,65,0,100,0,0,0,0,0,(X),(X),(X),0,100,2,12,49,14,0,22,0,0,0,0,0,(X),(X),(X),0,435,10,55,205,65,0,100,0,0,0,0,0,(X),(X),(X),0,97,2,12,46,14,0,22,0,0,0,0,0,(X),(X),(X),0,15,0,0,15,0,0,0,0,0,0,0,0,(X),(X),(X),0,3,0,0,3,0,0,0,0,0,0,0,0,(X),(X),(X),0,164,21,65,98,67,123,69,123,123,123,123,123,(X),(X),(X),123,8,5,13,18,13,8,13,8,8,8,8,8,(X),(X),(X),8,164,21,65,95,67,123,69,123,123,123,123,123,(X),(X),(X),123,4,5,13,16,13,8,13,8,8,8,8,8,(X),(X),(X),8,21,123,123,21,123,123,123,123,123,123,123,123,(X),(X),(X),123,5,8,8,5,8,8,8,8,8,8,8,8,(X),(X),(X),8,
0500000US36047,36047,"Kings County, New York",1550,"Engineering technicians, except drafters 1550 (SOC 17-3020)",1670,115,65,510,780,0,155,0,0,0,0,0,(X),(X),(X),40,100,7,4,31,47,0,9,0,0,0,0,0,(X),(X),(X),2,1450,90,65,405,700,0,145,0,0,0,0,0,(X),(X),(X),40,87,5,4,24,42,0,9,0,0,0,0,0,(X),(X),(X),2,220,25,0,105,75,0,10,0,0,0,0,0,(X),(X),(X),0,13,2,0,6,5,0,1,0,0,0,0,0,(X),(X),(X),0,291,77,56,161,212,123,91,123,123,123,123,123,(X),(X),(X),65,2,5,3,8,9,2,5,2,2,2,2,2,(X),(X),(X),4,277,71,56,153,210,123,85,123,123,123,123,123,(X),(X),(X),65,6,4,3,9,9,2,5,2,2,2,2,2,(X),(X),(X),4,96,27,123,60,62,123,22,123,123,123,123,123,(X),(X),(X),123,6,2,2,3,4,2,1,2,2,2,2,2,(X),(X),(X),2,
0500000US36047,36047,"Kings County, New York",1610,Biological scientists 1610 (SOC 19-1020),260,0,0,145,115,0,0,0,0,0,0,0,(X),(X),(X),0,100,0,0,56,44,0,0,0,0,0,0,0,(X),(X),(X),0,110,0,0,85,25,0,0,0,0,0,0,0,(X),(X),(X),0,42,0,0,33,10,0,0,0,0,0,0,0,(X),(X),(X),0,150,0,0,60,90,0,0,0,0,0,0,0,(X),(X),(X),0,58,0,0,23,35,0,0,0,0,0,0,0,(X),(X),(X),0,110,123,123,71,82,123,123,123,123,123,123,123,(X),(X),(X),123,13,13,13,21,21,13,13,13,13,13,13,13,(X),(X),(X),13,71,123,123,59,35,123,123,123,123,123,123,123,(X),(X),(X),123,20,13,13,18,13,13,13,13,13,13,13,13,(X),(X),(X),13,80,123,123,40,71,123,123,123,123,123,123,123,(X),(X),(X),123,20,13,13,15,20,13,13,13,13,13,13,13,(X),(X),(X),13,
0500000US36047,36047,"Kings County, New York",1760,"Physical scientists, all other 1760 (SOC 19-2099)",590,15,15,350,135,0,65,0,0,0,15,0,(X),(X),(X),0,100,3,3,59,23,0,11,0,0,0,3,0,(X),(X),(X),0,265,15,15,210,0,0,30,0,0,0,0,0,(X),(X),(X),0,45,3,3,36,0,0,5,0,0,0,0,0,(X),(X),(X),0,325,0,0,145,135,0,35,0,0,0,15,0,(X),(X),(X),0,55,0,0,25,23,0,6,0,0,0,3,0,(X),(X),(X),0,175,25,23,115,94,123,50,123,123,123,24,123,(X),(X),(X),123,6,4,4,11,13,6,8,6,6,6,4,6,(X),(X),(X),6,80,25,23,70,123,123,37,123,123,123,123,123,(X),(X),(X),123,12,4,4,10,6,6,6,6,6,6,6,6,(X),(X),(X),6,143,123,123,80,94,123,31,123,123,123,24,123,(X),(X),(X),123,12,6,6,11,13,6,5,6,6,6,4,6,(X),(X),(X),6,
0500000US36047,36047,"Kings County, New York",1840,Urban and regional planners 1840 (SOC 19-3051),235,0,0,155,15,0,65,0,0,0,0,0,(X),(X),(X),0,100,0,0,66,6,0,28,0,0,0,0,0,(X),(X),(X),0,70,0,0,70,0,0,0,0,0,0,0,0,(X),(X),(X),0,30,0,0,30,0,0,0,0,0,0,0,0,(X),(X),(X),0,165,0,0,85,15,0,65,0,0,0,0,0,(X),(X),(X),0,70,0,0,36,6,0,28,0,0,0,0,0,(X),(X),(X),0,119,123,123,71,24,123,91,123,123,123,123,123,(X),(X),(X),123,14,14,14,30,10,14,31,14,14,14,14,14,(X),(X),(X),14,40,123,123,40,123,123,123,123,123,123,123,123,(X),(X),(X),123,20,14,14,20,14,14,14,14,14,14,14,14,(X),(X),(X),14,111,123,123,62,24,123,91,123,123,123,123,123,(X),(X),(X),123,20,14,14,24,10,14,31,14,14,14,14,14,(X),(X),(X),14,
